533,505
533,533
534,92
534,329
534,369
534,719
535,370
536,107
537,371
538,356
539,372
540,229
541,373
542,374
543,282
544,375
545,62
546,136
547,178
547,376
547,678
548,377
549,365
550,378
551,107
551,178
551,379
552,380
553,381
555,382
556,383
557,43
558,184
559,81
559,169
559,279
559,320
559,382
559,384
560,39
560,394
561,107
561,385
562,283
562,386
563,387
563,640
564,388
565,223
566,389
567,233
569,390
570,391
571,216
571,392
572,207
573,393
574,394
575,395
576,44
577,302
578,396
579,397
580,398
582,361
582,399
582,694
583,356
584,283
585,343
585,400
586,302
587,279
588,401
589,402
590,403
591,100
592,90
592,154
592,404
593,405
594,80
595,406
596,407
597,408
598,283
599,409
600,118
601,212
601,410
602,7
603,411
604,412
605,413
606,414
608,415
609,81
610,45
611,118
612,416
613,417
614,304
615,418
616,92
617,394
618,394
619,62
620,419
621,263
622,420
623,87
624,394
625,421
626,422
627,423
628,424
629,425
630,108
631,7
632,7
633,426
634,427
635,202
636,1
637,428
638,93
639,429
640,430
641,203
642,279
643,93
644,431
645,432
646,174
647,433
648,397
649,434
650,87
651,435
653,128
653,436
654,62
655,437
656,345
657,92
658,438
658,445
659,394
660,439
661,345
662,440
663,394
664,329
665,394
666,394
667,441
668,442
669,443
670,444
671,445
672,92
673,446
674,447
675,448
676,430
676,449
677,371
678,284
680,136
682,92
683,44
684,109
685,110
686,450
687,136
688,451
689,452
690,453
691,137
691,454
692,236
693,302
695,455
695,601
696,31
697,456
698,457
700,458
701,127
702,459
703,53
704,125
705,460
706,319
707,345
708,461
709,427
710,462
711,62
712,463
712,602
713,262
714,464
715,465
716,466
717,467
718,467
719,236
720,468
721,469
722,470
723,471
724,378
725,121
726,381
727,472
728,471
729,136
730,288
731,136
732,473
733,165
734,378
735,474
736,475
737,476
740,136
741,477
742,234
743,478
744,45
745,112
746,479
747,480
748,136
749,481
750,394
751,394
752,394
753,44
754,482
754,557
755,483
756,484
757,345
758,90
759,485
760,343
761,182
762,110
763,486
764,110
765,487
766,488
767,471
768,489
769,155
770,398
771,45
772,490
773,53
774,202
775,491
776,110
777,1
778,492
779,142
780,493
781,494
782,62
783,495
784,481
785,496
786,497
787,498
788,499
789,134
790,500
791,501
792,7
793,502
794,92
795,394
796,503
797,504
798,505
799,394
800,135
801,506
802,110
803,507
804,350
805,223
806,508
807,394
808,394
809,509
810,262
811,510
812,108
815,511
816,474
817,512
818,513
819,514
820,515
821,108
822,516
823,517
824,44
825,62
826,158
826,518
827,296
828,338
829,91
830,519
831,326
832,520
833,62
834,45
835,521
836,91
836,522
838,44
839,302
840,474
841,523
842,474
843,524
844,353
845,525
846,262
847,526
848,527
850,135
851,474
852,528
853,529
853,539
854,530
855,2
856,531
857,532
858,533
859,534
860,535
861,145
861,536
862,230
863,537
864,538
865,394
866,539
867,42
868,540
869,541
870,542
871,121
872,543
873,142
874,206
875,110
876,544
877,437
878,545
879,546
880,108
881,547
882,42
883,548
884,174
885,515
886,191
887,549
888,142
889,45
890,7
891,155
892,92
893,45
894,550
895,551
896,552
897,441
898,31
899,553
900,554
901,136
902,221
902,555
903,556
904,474
905,90
906,446
907,557
908,394
909,474
910,474
911,108
912,558
913,173
914,79
915,559
916,560
917,262
918,561
919,394
920,562
921,203
922,484
923,155
924,563
925,557
926,7
927,564
928,262
929,523
929,565
930,566
931,567
932,341
933,568
934,569
935,7
936,249
937,76
938,174
939,334
940,92
941,539
942,182
942,570
943,571
944,472
945,62
946,22
946,572
947,573
948,574
949,113
949,557
949,724
950,378
951,575
952,576
953,577
954,578
955,394
956,487
957,92
958,579
959,44
960,155
961,262
962,394
963,580
964,394
965,90
966,539
967,581
968,582
969,583
970,146
971,471
972,394
973,584
974,413
975,585
976,201
976,586
977,90
978,587
979,588
980,262
981,546
982,93
982,589
983,590
984,591
985,257
985,592
986,480
987,593
988,236
989,79
990,390
991,594
993,595
994,127
995,596
996,597
997,598
998,599
999,600
1000,221
1001,601
1002,269
1003,394
1004,234
1005,189
1006,45
1007,481
1008,53
1009,329
1010,602
1011,603
1012,604
1013,546
1014,605
1015,606
1016,607
1017,62
1018,608
1019,44
1020,609
1021,610
1022,611
1024,394
1025,269
1026,540
1028,394
1029,394
1030,62
1031,203
1032,612
1033,613
1034,279
1035,614
1036,394
1037,4
1038,142
1039,62
1040,615
1041,79
1042,561
1043,616
1044,617
1045,474
1046,155
1047,618
1048,619
1049,394
1050,302
1050,620
1051,44
1052,155
1053,31
1054,92
1055,236
1056,353
1056,621
1057,62
1058,44
1059,2
1060,622
1061,44
1061,623
1062,624
1063,625
1064,92
1065,49
1066,626
1067,358
1068,394
1069,627
1070,394
1071,443
1072,628
1073,182
1073,629
1074,4
1075,87
1075,630
1075,694
1076,136
1076,631
1076,751
1077,632
1078,633
1079,108
1080,634
1081,635
1082,636
1083,136
1084,637
1085,638
1086,202
1087,62
1088,127
1088,639
1089,539
1090,486
1091,640
1092,577
1093,158
1094,641
1095,45
1096,642
1097,99
1097,643
1098,644
1100,645
1101,646
1102,546
1103,647
1104,648
1105,649
1106,650
1107,394
1108,82
1109,153
1110,651
1111,652
1112,4
1113,53
1114,79
1115,515
1116,291
1117,413
1118,44
1119,332
1119,653
1120,136
1121,654
1122,640
1123,655
1124,656
1125,657
1126,658
1127,62
1128,394
1129,659
1130,92
1131,282
1132,660
1133,282
1134,282
1134,661
1135,662
1135,678
1136,663
1137,614
1138,269
1139,524
1140,280
1141,546
1142,394
1143,664
1144,79
1145,394
1146,665
1147,7
1148,666
1149,222
1149,667
1150,215
1150,342
1150,668
1151,93
1152,669
1153,279
1154,302
1154,620
1155,184
1156,135
1157,31
1158,110
1159,445
1160,269
1161,670
1162,401
1162,671
1163,672
1164,120
1165,673
1166,110
1167,674
1168,675
1169,210
1170,676
1171,345
1172,136
1173,550
1173,677
1174,223
1175,108
1176,121
1178,678
1179,679
1180,377
1181,680
1182,681
1183,174
1184,229
1185,142
1186,682
1187,79
1188,632
1188,683
1189,33
1191,93
1192,82
1193,684
1194,664
1194,685
1194,710
1195,686
1196,269
1197,262
1198,284
1199,4
1199,62
1199,92
1199,136
1199,561
1199,687
1200,391
1201,44
1202,688
1203,689
1204,690
1205,247
1206,45
1207,282
1208,102
1209,155
1210,691
1211,306
1212,324
1213,692
1214,693
1215,381
1216,155
1217,694
1218,153
1218,695
1219,182
1220,696
1221,697
1222,108
1223,698
1224,2
1225,394
1226,158
1227,699
1228,394
1229,62
1230,62
1231,288
1231,700
1232,701
1233,394
1234,702
1235,703
1236,704
1237,108
1238,705
1239,706
1240,22
1241,120
1242,62
1244,108
1245,707
1246,708
1247,662
1247,678
1248,709
1249,474
1251,710
1252,222
1253,136
1254,136
1255,107
1256,92
1257,711
1258,712
1259,108
1260,92
1261,142
1262,306
1263,394
1264,382
1265,486
1265,713
1267,155
1268,714
1269,120
1270,715
1271,234
1272,577
1273,45
1274,394
1275,716
1276,391
1277,717
1278,718
1279,719
1280,494
1281,720
1282,93
1283,443
1284,254
1285,721
1286,306
1287,284
1288,722
1289,723
1290,505
1291,724
1292,474
1293,656
1294,394
1295,342
1296,155
1297,725
1298,394
1299,394
1300,602
1301,605
1302,296
1303,726
1304,727
1305,160
1306,62
1307,349
1308,90
1309,417
1310,578
1311,728
1312,109
1313,729
1314,730
1315,731
1316,732
1317,203
1318,733
1319,62
1320,734
1321,136
1322,135
1323,173
1324,76
1325,480
1326,427
1327,735
1328,2
1328,736
1329,737
1330,738
1331,269
1332,739
1333,269
1334,186
1334,223
1334,740
1336,284
1337,741
1338,742
1339,743
1340,135
1341,282
1342,744
1343,745
1344,412
1345,746
1346,747
1347,748
1348,4
1349,749
1350,478
1350,750
1351,471
1352,108
1353,90
1354,751
1355,752
1356,652
1357,127
1358,142
1360,174
1361,753
1362,142
1363,662
1363,678
1364,662
1364,678
1365,662
1365,678
1366,754
1367,343
1368,296
1369,296
1370,296
1371,296
1372,202
1373,434
1374,755
1375,394
1376,110
1377,108
1377,110
1377,756
1378,108
1380,371
1381,757
1382,4
1383,758
1384,223
1385,31
1386,394
1387,546
1388,759
1389,760
1390,33
1390,761
1391,76
1391,762
1392,763
1393,110
1394,737
1394,764
1395,648
1396,765
1397,486
1398,766
1399,135
1400,394
1401,394
1402,394
1403,394
1404,394
1405,394
1406,394
1407,394
1408,394
1409,394
1410,394
1411,394
1412,394
1413,394
1414,394
1415,394
1416,394
1417,394
1418,394
1419,394
1420,394
1421,342
1422,394
1423,394
1424,394
1425,394
1426,394
1427,394
1428,394
1429,767
1430,768
1431,394
1432,434
1433,703
1434,486
1436,769
